GeogLevel,Code,Areaname,LAcode,LAname,obese4_5,obese10_11,weight4_5,weight10_11,TWI,NWI,NIBHC,NIAHC
MSOA,E02000918,Waltham Forest 024,E09000031,Waltham Forest,0.097 ,0.190 ,0.196 ,0.348 ,820,620,590,460
MSOA,E02000919,Waltham Forest 025,E09000031,Waltham Forest,0.092 ,0.230 ,0.185 ,0.399 ,860,650,610,470
MSOA,E02000920,Waltham Forest 026,E09000031,Waltham Forest,0.105 ,0.187 ,0.193 ,0.315 ,720,560,530,400
MSOA,E02000921,Waltham Forest 027,E09000031,Waltham Forest,0.117 ,0.236 ,0.214 ,0.368 ,710,550,500,380
MSOA,E02000922,Waltham Forest 028,E09000031,Waltham Forest,0.102 ,0.224 ,0.191 ,0.372 ,770,590,540,430
MSOA,E02000923,Wandsworth 001,E09000032,Wandsworth,0.081 ,0.197 ,0.202 ,0.338 ,1130,800,890,750
MSOA,E02000924,Wandsworth 002,E09000032,Wandsworth,0.142 ,0.265 ,0.307 ,0.376 ,780,590,610,470
MSOA,E02000925,Wandsworth 003,E09000032,Wandsworth,0.138 ,0.244 ,0.297 ,0.407 ,780,600,610,470
MSOA,E02000926,Wandsworth 004,E09000032,Wandsworth,0.130 ,0.301 ,0.233 ,0.425 ,1110,790,840,690
MSOA,E02000927,Wandsworth 005,E09000032,Wandsworth,0.141 ,0.301 ,0.320 ,0.434 ,980,720,770,660
MSOA,E02000928,Wandsworth 006,E09000032,Wandsworth,0.046 ,0.124 ,0.147 ,0.231 ,1420,980,960,860
MSOA,E02000929,Wandsworth 007,E09000032,Wandsworth,0.146 ,0.252 ,0.296 ,0.429 ,690,540,540,410
MSOA,E02000930,Wandsworth 008,E09000032,Wandsworth,0.161 ,0.256 ,0.266 ,0.419 ,1300,920,990,820
MSOA,E02000931,Wandsworth 009,E09000032,Wandsworth, ,0.139 ,0.100 ,0.292 ,1690,1130,1120,960
MSOA,E02000932,Wandsworth 010,E09000032,Wandsworth, ,0.141 ,0.083 ,0.256 ,1600,1070,1110,930
MSOA,E02000933,Wandsworth 011,E09000032,Wandsworth,0.069 ,0.194 ,0.200 ,0.333 ,1300,900,900,790
MSOA,E02000934,Wandsworth 012,E09000032,Wandsworth,0.105 ,0.198 ,0.250 ,0.319 ,1220,860,910,770
MSOA,E02000935,Wandsworth 013,E09000032,Wandsworth,0.167 ,0.225 ,0.285 ,0.416 ,620,490,490,390
MSOA,E02000936,Wandsworth 014,E09000032,Wandsworth,0.092 ,0.146 ,0.184 ,0.326 ,1180,830,940,790
MSOA,E02000937,Wandsworth 015,E09000032,Wandsworth,0.048 ,0.126 ,0.171 ,0.279 ,1500,1030,1010,850
MSOA,E02000938,Wandsworth 016,E09000032,Wandsworth,0.129 ,0.224 ,0.265 ,0.346 ,790,600,610,520
MSOA,E02000939,Wandsworth 017,E09000032,Wandsworth,0.038 ,0.050 ,0.151 ,0.182 ,1570,1070,1020,870
MSOA,E02000940,Wandsworth 018,E09000032,Wandsworth,0.137 ,0.244 ,0.267 ,0.373 ,900,670,690,550
MSOA,E02000941,Wandsworth 019,E09000032,Wandsworth,0.077 ,0.135 ,0.209 ,0.318 ,1240,880,830,740
MSOA,E02000942,Wandsworth 020,E09000032,Wandsworth,0.039 ,0.100 ,0.197 ,0.222 ,1400,960,910,800
MSOA,E02000943,Wandsworth 021,E09000032,Wandsworth,0.045 ,0.204 ,0.123 ,0.286 ,1380,960,980,810
MSOA,E02000944,Wandsworth 022,E09000032,Wandsworth,0.132 ,0.202 ,0.267 ,0.404 ,850,640,650,510
MSOA,E02000945,Wandsworth 023,E09000032,Wandsworth,0.128 ,0.226 ,0.252 ,0.428 ,670,520,510,410
MSOA,E02000946,Wandsworth 024,E09000032,Wandsworth,0.127 ,0.255 ,0.279 ,0.414 ,960,710,760,650
MSOA,E02000947,Wandsworth 025,E09000032,Wandsworth,0.041 ,0.127 ,0.136 ,0.229 ,1360,940,960,840
MSOA,E02000948,Wandsworth 026,E09000032,Wandsworth,0.055 ,0.172 ,0.159 ,0.344 ,1240,880,910,800
MSOA,E02000949,Wandsworth 027,E09000032,Wandsworth, ,0.155 ,0.150 ,0.278 ,1310,910,910,790
MSOA,E02000950,Wandsworth 028,E09000032,Wandsworth,0.116 ,0.172 ,0.253 ,0.297 ,1100,780,790,680
MSOA,E02000951,Wandsworth 029,E09000032,Wandsworth,0.059 ,0.184 ,0.139 ,0.327 ,1080,780,840,690
MSOA,E02000952,Wandsworth 030,E09000032,Wandsworth,0.103 ,0.205 ,0.197 ,0.337 ,1110,800,810,670
MSOA,E02000953,Wandsworth 031,E09000032,Wandsworth,0.101 ,0.217 ,0.236 ,0.340 ,1160,820,860,700
MSOA,E02000954,Wandsworth 032,E09000032,Wandsworth,0.109 ,0.200 ,0.192 ,0.388 ,1090,790,730,630
MSOA,E02000955,Wandsworth 033,E09000032,Wandsworth,0.094 ,0.216 ,0.212 ,0.422 ,830,630,600,500
MSOA,E02000956,Wandsworth 034,E09000032,Wandsworth,0.130 ,0.233 ,0.292 ,0.367 ,810,610,600,480
MSOA,E02000957,Wandsworth 035,E09000032,Wandsworth,0.134 ,0.197 ,0.228 ,0.336 ,880,660,650,540
MSOA,E02000958,Wandsworth 036,E09000032,Wandsworth,0.064 ,0.171 ,0.186 ,0.306 ,980,720,660,570
MSOA,E02000959,Wandsworth 037,E09000032,Wandsworth,0.112 ,0.241 ,0.238 ,0.420 ,820,620,620,500
MSOA,E02000960,Westminster 001,E09000033,City of Westminster, ,0.188 ,0.150 ,0.333 ,1050,750,820,690
MSOA,E02000961,Westminster 002,E09000033,City of Westminster,0.112 ,0.221 ,0.247 ,0.366 ,1010,730,740,590
MSOA,E02000962,Westminster 003,E09000033,City of Westminster,0.074 ,0.256 ,0.204 ,0.430 ,840,630,700,550
MSOA,E02000963,Westminster 004,E09000033,City of Westminster,0.128 ,0.261 ,0.283 ,0.396 ,660,530,520,390
MSOA,E02000964,Westminster 005,E09000033,City of Westminster,0.115 ,0.282 ,0.239 ,0.424 ,690,540,580,440
MSOA,E02000965,Westminster 006,E09000033,City of Westminster,0.096 ,0.209 ,0.186 ,0.353 ,1100,790,850,670
MSOA,E02000966,Westminster 007,E09000033,City of Westminster,0.096 ,0.200 ,0.240 ,0.378 ,1170,820,890,720
MSOA,E02000967,Westminster 008,E09000033,City of Westminster,0.106 , ,0.242 , ,1180,820,930,750
MSOA,E02000968,Westminster 009,E09000033,City of Westminster,0.146 ,0.266 ,0.240 ,0.425 ,600,490,480,350
MSOA,E02000969,Westminster 010,E09000033,City of Westminster,0.136 ,0.279 ,0.259 ,0.427 ,620,500,510,360
MSOA,E02000970,Westminster 011,E09000033,City of Westminster, , ,0.161 , ,1290,870,990,820
MSOA,E02000971,Westminster 012,E09000033,City of Westminster,0.116 ,0.000 ,0.256 ,0.475 ,1040,740,830,640
MSOA,E02000972,Westminster 013,E09000033,City of Westminster,0.104 ,0.210 ,0.221 ,0.355 ,910,670,780,610
MSOA,E02000973,Westminster 014,E09000033,City of Westminster,0.104 ,0.198 ,0.198 ,0.315 ,1020,740,810,630
MSOA,E02000974,Westminster 015,E09000033,City of Westminster,0.106 ,0.179 ,0.269 ,0.333 ,890,650,710,540
MSOA,E02000975,Westminster 016,E09000033,City of Westminster, , ,0.105 , ,1180,820,920,690
MSOA,E02000976,Westminster 017,E09000033,City of Westminster,0.136 ,0.227 ,0.240 ,0.409 ,1000,730,780,610
MSOA,E02000977,Westminster 018,E09000033,City of Westminster, , ,0.211 , ,990,700,810,660
MSOA,E02000978,Westminster 019,E09000033,City of Westminster, , , , ,1230,830,900,780
MSOA,E02000979,Westminster 020,E09000033,City of Westminster,0.109 ,0.205 ,0.294 ,0.330 ,1020,730,780,650
MSOA,E02000980,Westminster 021,E09000033,City of Westminster,0.068 ,0.246 ,0.210 ,0.422 ,870,650,710,560
MSOA,E02000981,Westminster 022,E09000033,City of Westminster,0.135 ,0.208 ,0.260 ,0.351 ,1100,780,860,710
MSOA,E02000982,Westminster 023,E09000033,City of Westminster,0.123 ,0.269 ,0.247 ,0.428 ,820,610,670,520
MSOA,E02000983,Westminster 024,E09000033,City of Westminster,0.148 ,0.253 ,0.276 ,0.409 ,870,640,730,560
